date,score,review
2025-05-14,3.0,"Starts promising, then falls further into boringness and becomes incredibly drawn out. Not at all great."
2025-05-14,2.0,"Complete garbage!  This movie was the most boring, illogical mess I think I’ve ever seen.  Nonsense"
2025-05-13,2.0,Was trying to watch a movie not a ham fisted political commentary. This is why the left will continue to loose.
2025-05-11,5.0,Robert Patterson did an amazing job. I read the book And I know not to judge movies by the book.  I really like the book but this movie Did not do it for me. Like others have mentioned the second half drags. I knew it would be weird but they really left out a lot of the stuff that made the book interesting. Definitely disappointing for me.
2025-05-11,7.0,"Though slow to start and lacking a truly impactful climax, Mickey 17 may not represent Bong Joon-ho at his finest, but as a piece of conceptual sci-fi, it still manages to offer fresh and thought-provoking ideas to a genre in need of them."
2025-05-10,10.0,This is such a different movie/concept “expendable”. Good cast. Robert Pattinson is so versatile.
2025-05-09,2.0,The truth is this movie sucked!!!!! It should’ve went straight to TVs like they do with the Hallmark movies. I’ll just put it to you. This way. Sharknado is way more better than this.
2025-05-09,4.0,"This movie might have performed well with a PG-13 rating as none of what made it R-rated was necessary anyways. Also, it’s good but not great."
2025-05-08,8.0,"Vale la pena ver, y cuestionarse cosas que no solemos preguntarnos, pero que son una realidad actual."
2025-05-07,3.0,slow and boring. Any message gets lost in the slowness.
2025-05-07,5.0,"I'm not sure what this was.  Pattinson was good, but this movie was just bizarre and not really all that interesting.  I'm not sure why this was even made into a movie or why some of these top actors would take this project on.  Not great.  Not worth paying for.  Once this is free on one of the services, that would be the time to give it a look."
2025-05-06,8.0,"I liked the idea of the expendable clones but in the middle of the film it turned into a knock off of nausicca in the valley of the wind. The whole second half of this movie was just like that anime movies ending, almost exactly the same 👎 I’m just tired of watching remakes or derivative garbage."
2025-05-06,8.0,A little longer than it needed to be but it was fun and R.P. was excellent as always.
2025-05-05,9.0,"Mickey 17 é uma obra de ficção científica maravilhosa.

Tirando alguns clichês inevitáveis do gênero, o filme me pegou de jeito. A estética é impecável, o CGI é lindíssimo, e a crítica social por trás da história é GRITANTE — como já era de se esperar do Bong Joon-ho, que desde Parasita vem colocando o dedo na ferida.

O filme fala sobre um trabalhador CLONADO que é explorado e descartado como se fosse peça de reposição. Tem imperialismo, alienação, exploração da classe trabalhadora, e uma colonização planetária que funciona como metáfora direta de dominação e apagamento de culturas. Tudo isso embalado por uma ficção científica de altíssimo nível.

Robert Pattinson está ABSURDO. Atua com profundidade interpretando duas versões do Mickey, com personalidades diferentes, e a cena em que ele contracena com ele mesmo é nível altíssimo. É de longe uma das melhores atuações da carreira dele, e uma baita virada de página pra quem um dia foi zoado por Crepúsculo.

Naomi Ackie (Nasha) me surpreendeu muito. Não tava esperando tanto, e ela entregou com emoção e presença.

Steven Yeun (Timo) fez ali o café com leite daquele amigo babaca, mas também entregou um bom papel.

E a Ilpha, interpretada pela Toni Collette, merece destaque. Desde Hereditário, ela já mostrou que sabe entregar tudo — e aqui ela transita entre o cômico, o estranho e o dramático com naturalidade. Tem uma cena, sem dar spoiler, que dá até um calafrio ver ela atuando, especialmente quando o tom dela lembra o que ela fez em Hereditário. Foi só uma cena ou outra, coisa de poucos minutos, mas muito boa.

Mark Ruffalo faz aquele papel mais teatral, meio paspalhão, lembrando uma caricatura de líder americano tipo “Make America Great Again”. Parece que foi proposital, talvez até pedido do diretor.

No fim, Mickey 17 é tudo: crítica social, espetáculo visual, ficção científica de respeito.
Não é um filme pra todo mundo — mas eu tô feliz de não ser todo mundo.
Bong Joon-ho segue sendo GIGANTE.

🇺🇸 English Version
Mickey 17 is a beautiful piece of science fiction.

Besides some expected genre clichés, the movie really pulled me in. The visuals are stunning, the CGI looks great, and the social commentary is LOUD — which is exactly what you'd expect from Bong Joon-ho after Parasite.

The plot follows a CLONED worker, created to be exploited and discarded like a tool. There’s imperialism, alienation, class exploitation, and planetary colonization used as a metaphor for domination and cultural erasure. All of it wrapped in high-level sci-fi.

Robert Pattinson is amazing. He brings depth to two different versions of Mickey, and the scene where he plays against himself is just incredible. Honestly, it’s one of the best performances of his career — a solid comeback after all the Twilight mockery.

Naomi Ackie (Nasha) really surprised me. I wasn’t expecting much, but she delivered with emotion and presence.

Steven Yeun (Timo) plays that kind of annoying friend character, but he also did a solid job.

And then there's Ilpha, played by Toni Collette, who deserves a proper shout-out. Since Hereditary, she’s shown she can do it all — and here she shifts between comedy, weirdness, and drama so naturally. There’s one scene — no spoilers — where she speaks in a tone that’s very reminiscent of Hereditary, and it gave me chills. Just a short moment, but really effective.

Mark Ruffalo plays a theatrical, over-the-top character — kind of a caricature of a “Make America Great Again” leader. It feels intentional, maybe even director-driven.

In the end, Mickey 17 brings it all: sharp social critique, amazing visuals, and strong sci-fi.
It’s not a movie for everyone — and I’m glad I’m not everyone.
Bong Joon-ho is still a powerhouse."
